Bug ID,Bug Fix Commit Hash,Date of Commit
OPENMEETINGS-1432,d8124719d99b8fc37937486db39d7f91bc9b43ad,2016-07-07T06:45:22+00:00
OPENMEETINGS-1675,2689ffdd0ef7a261b28df03b0761f252fd4b9358,2017-07-27T23:11:10+07:00
OPENMEETINGS-1434,e17a79a4c0dab2360b21331e7cc60839043fdc90,2016-07-11T08:43:52+00:00
OPENMEETINGS-1670,083fa4fd99482c27e5617a2d2e5034fe1c736951,2017-08-08T15:34:02+07:00
OPENMEETINGS-1670,7efc237020cfae0a107a3ff792f427c4c94c53cc,2017-08-08T13:57:19+07:00
OPENMEETINGS-1672,9504ae3f4fa331afd8219b47717b8315a4c36254,2017-07-24T19:33:04+07:00
OPENMEETINGS-1677,62413cec6d2039058eebc92a264a54b4e4707377,2017-09-01T22:28:00+07:00
OPENMEETINGS-1677,176f3492b9486ed71d6570a9a918ebe75c37dc4e,2017-08-08T13:00:29+07:00
OPENMEETINGS-1677,1026f63abaa88d32191bde4940b9907c8a74fe87,2017-08-02T16:52:14+07:00
OPENMEETINGS-1677,22d0528d65e1904fb4177e74cc7243a883554d24,2017-08-02T16:12:25+07:00
OPENMEETINGS-1677,0e6b60a88a6181ad28ecc823c00ccc1ddff611bb,2017-08-02T14:13:30+07:00
OPENMEETINGS-1677,fa2a81eb92e1bd116ae81840f05874f811a764cf,2017-08-02T10:41:15+07:00
OPENMEETINGS-1677,9b8e1205c201f3ff96856318b18105f2a0edae76,2017-08-02T10:41:04+07:00
OPENMEETINGS-1677,1e298f7790a81a1ee4f2e3a721755ffc4327fec5,2017-08-02T10:10:38+07:00
OPENMEETINGS-1677,468ba673effa8e8889e439b20ee905bd6c748310,2017-08-02T10:04:36+07:00
OPENMEETINGS-1677,a26bd327767ed060e3dfc5caf959ffeee85fb001,2017-08-02T08:28:43+07:00
OPENMEETINGS-1677,19b702e3314a13c10bfdf02e36f9212bf881fcfc,2017-08-02T00:31:50+07:00
OPENMEETINGS-1677,3c39765d602a1d4ecd2defd687ddb1ea9d5243fd,2017-08-02T00:29:48+07:00
OPENMEETINGS-1677,13311304f8b6f79b1705361745f2089dece5130f,2017-08-01T23:09:49+07:00
OPENMEETINGS-1677,1147808ad868962f086d81b6772f91e2cc5a9e7a,2017-08-01T21:08:57+07:00
OPENMEETINGS-1677,a6564236574bfd19f66e588f4c3e68c3c07ac11c,2017-08-01T16:36:23+07:00
OPENMEETINGS-1677,5607b2a1e34d4b87e886de2536c6ba9b0d64b4f4,2017-08-01T14:56:44+07:00
OPENMEETINGS-1677,1abf6390e44b9a75a44d4fb56535202023236e58,2017-08-01T13:17:48+07:00
OPENMEETINGS-1677,fdcce6a20fbda46dc47b557b5be44b65801337d7,2017-07-31T23:15:19+07:00
OPENMEETINGS-1677,fb8e1d852671a6f2896c51312834205847c6f592,2017-07-31T20:37:41+07:00
OPENMEETINGS-1677,8421f819d72cc25ce62739a83c1288eccdfd1d46,2017-07-31T20:31:39+07:00
OPENMEETINGS-1677,bbcdbf7e044d2fd8ed2d1745cedd2e02c202ee3f,2017-07-31T20:30:54+07:00
